	Host	TYPE	Lineage	FD21772173	FD21772179	FD21772189	FD21772205	FD21772244	FD21772261	FD21772298	FD21772337	FD21772351	FD21772578	FD21772697	FD21772699	FD21772702	FD21772766	FD21772802	FD21772880	FD21772908	FD21772934	FD21773059	FD21773106	FD21773116	FD21773174	FD21773221	FD21773259	FD21773309	FD21773313	FD21773369	FD21773537	FD21773589	FD21773630	FD21773653	FD21773675	FD21773737	FD21773746	FD21773783	FD21773819	FD21773832	FD21773841	FD21773846	FD21773847	FD21773965	FD21774021	FD21774042	FD21774045	FD21774113	FD21774123	FD21774318	FD21774401	FD21774408	FD21774415	FD21774498	FD21774517	FD21774522	FD21774524	FD21774545	FD21774702	FD21774708	FD21774709	FD21774719	FD21774760	FD21774779	FD21774818	FD21771986	FD21772050	FD21772081	FD21772250	FD21772292	FD21772346	FD21772347	FD21772392	FD21772426	FD21772472	FD21772506	FD21772806	FD21772808	FD21772863	FD21772902	FD21772906	FD21772910	FD21772976	FD21773016	FD21773025	FD21773044	FD21773104	FD21773140	FD21773306	FD21773308	FD21773335	FD21773336	FD21773352	FD21773450	FD21773461	FD21773511	FD21773545	FD21773644	FD21773669	FD21773744	FD21773752	FD21773775	FD21773858	FD21773873	FD21773934	FD21773988	FD21774007	FD21774037	FD21774064	FD21774070	FD21774163	FD21774168	FD21774169	FD21774233	FD21774370	FD21774444	FD21774492	FD21774523	FD21774611	FD21774623	FD21774626	FD21774642	FD21774681	FD21774695	FD21774821
NODE_3116_length_706_cov_17.582953_g3110_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Aliceevansviridae;genus:Brussowvirus"	0	2.827640658	0	0	0	0	0	0	0	0	0	0	0	0	109.845898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_491_length_2021_cov_17.572515_g488_i0	species:Escherichia	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Peduoviridae;genus:Wadgaonvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.400057032	0	0	0	0.754023077	0	60.54588398	8.934009706	0	0	0	0	0	0	38.9146773	0	0.504775942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2428_length_766_cov_17.071130_g2422_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae"	0	1.303077222	0	0	0	0	0	0	0	0	0	0	0	0	112.5326856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_448_length_1116_cov_20.994377_g440_i0	genus:Chlorella	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Algavirales;family:Phycodnaviridae;genus:Chlorovirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80829845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.3798681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_102_length_3529_cov_19.177011_g95_i0	species:Vermamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Klosneuvirinae;genus:Fadolivirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510909093	0	0	2.314164788	0	0.176180041	0.291034034	0	0	0	2.454877031	0	0	0	0	0	0	0	0	0	0	0	0	0	37.23398811	0.921360917	0	0	0	0	0	0	0	0	0	0	0	0	0	12.41228383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282013574	0	0	0	0.227702738	0	0	0	0	0	0	0.078841154	3.454532475	0	0	0	0	0	0	0	6.177068437	0	0	0	42.83593219	0	0	1.343550254	0	0	0	0	0	0	0	3.624802075	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5319_length_840_cov_15.577750_g5269_i0	-	-	superkingdom:Viruses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.94793584	0	0	0	0	0	0	0	0	0	0	23.8001677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.568886518	0	39.40356956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.147078226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475304129	0	0	0	0
NODE_337_length_4326_cov_68.445639_g336_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae"	0	1.211355767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7956744	13.53695485	0	0	0	0	0	1.003166416	0	0	0.462139179	0	0.083091603	0	0	6.490971351	0.125558811	0	0	0	0	0.126057755	0	0	0.407707242	0	0.675649534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.177672475	0	0	0	0	0	17.80144739	0	0	0	0	0	0	0	0	0	2.134186269	0	0.268476825	0	0	0.061917319	0	0	0.474892929	0	0	0	1.97771286	0	0	0	0	0	0.051869873	2.188909441	0.527318979	0	0	0	0	0.107190369	0	0	6.266994517	46.37740987	0	0	0	0	0.416737626	0.144190535	0	0	0	1.370816391	0	0	0	0	0	0	0	0.131190114	0	0
NODE_2928_length_721_cov_14.438988_g2922_i0	-	-	superkingdom:Viruses	0	0.346101648	0	0	0	0	0	0	0	0	0	0	0	0	92.36617935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.81039254	0	1.873758013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423910776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.700763154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1623_length_1262_cov_6.719703_g1617_i0	species:Prymnesium	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Schizomimiviridae;genus:Biavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.01071872	0	0	0	5.433805762	0	25.5934422	49.26825898	0	0	0	0	0	0	17.8328181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545055543	0	0	0	0	0	0	0	0	0
NODE_2924_length_870_cov_18.751523_g2916_i0	genus:Vibrio	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Ackermannviridae;genus:Vapseptimavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.66034445	27.51375354	1.180527706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.092294835	0	0	0	0	0	0	0	0	0	0	0.611132147	50.5859936	0	0	0	0	0	0	0	2.262055972	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2223_length_623_cov_21.268293_g2215_i0	species:Priestia	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Donellivirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.9439279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5328_length_724_cov_22.530370_g5297_i0	species:Faecalibacterium	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Brigitvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.125346856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.129886093	0	0	0	68.40624412	0	0.214479681	0	0	0	0	0	0	0	0	0	34.97005837	0	0	8.731839498	0	0	0	0	0	0	0	0.679554108	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1356_length_781_cov_7.401639_g1347_i0	species:Bodo	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Klosneuvirinae;genus:Theiavirus"	0	7.029275721	0	3.271086921	0	0	0	0	0	0	0	0	0	0	0.738270009	0	0	0	0	0	6.368649072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.17274912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.71705318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_3370_length_687_cov_12.125392_g3364_i0	species:Tenacibaculum	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Shirahamavirus"	0	23.97320672	0	0	0	0	0	0	0	0	0	0	0	0	83.08922684	1.908692009	0	0	0	0	0	0	0	0	0	0.970021391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4217497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_968_length_1027_cov_5.517382_g967_i0	genus:Chrysochromulina	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Algavirales;family:Phycodnaviridae;genus:Prymnesiovirus"	0	10.44809093	0	0	5.169079452	0	0	0	0	0	0	0	0	0	0	2.234396269	0	0	0	0	0	1.200069061	0	0	0	27.90204665	0	0	0	0	0	0	0	0	0	0	0	0	0	3.005401829	0	7.826547883	0	29.81713985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185356002	0	0	0	0.073339013	0	0	0	0	0	0	0	0	7.41908782	0	8.013645865	11.63250696	0	0.218489847	0	0	0	0	0	0	0.361211712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_6836_length_554_cov_3.506931_g6828_i0	species:Escherichia	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Peduoviridae;genus:Wadgaonvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.733831806	0	0	0	0	0	35.59482817	0	0	0	8.420275937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.47184239	0	0	0	0	0	0	0	0	0	0	0	0	0	4.054702363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441356923	0	0	0	0	0	0	0	0	0	0	11.69042006	0	0	0	0	12.96110167	0	0	0	0	2.620824088	0	0	0	0	18.21416617	4.325462547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2149_length_1122_cov_17.713886_g2139_i0	species:Escherichia	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Peduoviridae;genus:Wadgaonvirus"	0	1.556840478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.14705264	0	62.00259657	35.08861558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2088_length_682_cov_14.824645_g2082_i0	species:Prevotella	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Pimascovirales;family:Ascoviridae;genus:Ascovirus"	0	4.756613996	0	0	0	0	0	0	0	0	0	0	0	0	0	2.403356691	0	1.551135162	0	0	0	4.517855299	0	0	0	2.605687959	0	0	0	0	0	1.991082902	0	0	0	0	85.15718896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.73075271	0	0.455376213	0	0	0	0	0	0	0	0.709646405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4471_length_817_cov_21.908854_g4457_i0	-	-	"superkingdom:Viruses;clade:Pithoviruses"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.30808107	0	0	0	0	0	0	0	0	0	0	0.664831598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.529971641	0	0	0	0	0	0	0	0.466303745	0	74.12543771	0	0	0	0	0	0.426905743	0	0	0	17.48118789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_501_length_2028_cov_37.437089_g494_i0	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.301110073	0	0	0	0	0	0	0.459866395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111418886	5.239096676	0	0	0	0	0	0	0	2.066406191	0	0	0	0	0	0	0	8.771144775	0	2.98310434	0	90.82043335	0	0	2.877492852	0	0	0	0	0	0	0	1.455612941	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_962_length_770_cov_13.514563_g957_i0	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	68.70432347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.817652851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.51330369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23649243	0	0	0	0	0	0
NODE_1513_length_2044_cov_21.761905_g1492_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.128353967	0	0	0	3.551505778	0	0.152088886	0	0	0	0	0.21735313	0	0.468955351	0	0	0	6.244830855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210427503	0	0	0	0	0	6.439181763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.5853216	0.209342239	0	0	0	0	0	0	3.161691045	6.301532317	0	0	0	0	0	0	0	29.14642799	0	0.279009528	0	0	1.775851938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454057758	0	0	0	4.126270728	0
NODE_475_length_1232_cov_8.016906_g474_i0	species:Rhodococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Jacevirus"	0	6.278991827	0	0	0	0	0	0	0	0	0	0	0	0	49.14109748	0.266085919	0	0	0	0	2.270963592	0	0	0	0	0.180304301	0	0.19450989	0	0	0	1.983971891	0	0	0	0	16.15616353	0	0	0	0	1.779338402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8671748	0	0	0	0	0	0	0	0	0	25.93598331	0	0	0.154614513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406477041	0	0	0	0	0	0	0	0	0	3.76661549	3.240709971	0	0	0	0
NODE_1674_length_872_cov_42.130012_g1609_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.509747664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.88018984	0	32.43269729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.14652208	0	0	0	0	0	0	0	0	0	0	6.553385772	0	0	0	0	0.771980755	0.212925487	0	0.199989674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_115_length_1391_cov_59.088674_g114_i0	species:Acanthamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Megamimivirinae;genus:Tupanvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.6188659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132277588
NODE_3782_length_863_cov_47.116708_g3758_i0	species:Tetraselmis	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Allomimiviridae;genus:Oceanusvirus"	0	0.289153289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28345601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.8934781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.367938864	0	0	0	0	0	0	0	0
NODE_3098_length_964_cov_10.592350_g3085_i0	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	1.812007279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.192226013	1.065414009	0	0	0	9.908506884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.036433932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.10132847	0.06341072	0	0	0	0	0	0	0	0	0	0	14.42470002	0	23.67909071	0	0	0	0	0	0	0	0	0	1.346862552	5.858080446	0	9.206335405	0	0	0	0	0	3.948055837	0	2.04148205	0	0	0	0	0	0	0	0	0	0	1.177444886	0	0
NODE_4916_length_562_cov_11.003899_g4914_i0	genus:Rhizobium	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Kleczkowskaviridae;genus:Cuauhnahuacvirus"	0	5.328241027	0	0	0	0	0	0	0	0	0	0	0	0	7.694691421	0.291652894	0	0	0	0	0	0	0	0	0	62.84599442	0	8.101579186	0	0	12.26396693	0	0	0	0	0	0	0	0	0	0	17.76946251	0	1.201939082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543842828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861172328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_6867_length_691_cov_17.573209_g6797_i0	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;order:Crassvirales;family:Suoliviridae;subfamily:Loutivirinae;genus:Buchavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.303405237	0	0	0	0	0	0	0	0	0	0	0	0	11.4913491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688714234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.4491236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_433_length_915_cov_7.886836_g425_i0	species:Acanthamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Megamimivirinae;genus:Tupanvirus"	0	1.090882134	0	0	0	0	0	0	0	0	0	0	0	0	0	9.852449122	0	0	0	0	0	0	0	0	0	0.485540762	0	0	0	0	0	41.85060415	0	0	0	0	2.383938136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.84310202	0	0	0	0	2.989916417	0	0	0	1.087678581	0	0	0	0	0	0	0	0	0	0	0	6.869953697	0	2.545627684	0	0	0	0	0	0	0	8.727487426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.276395	0	0	0	0	0	0	0	0	0
NODE_314_length_1448_cov_20.519657_g313_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Brigitvirus"	0	0	0	0	2.199714612	0	0	0	0	0	0	0	0	0	2.588278799	0	0	0	0	0	0	0	0	0	0	111.9878977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254141056
NODE_3837_length_1074_cov_11.421463_g3794_i0	species:Vermamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Klosneuvirinae;genus:Fadolivirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1263344	0	0	0	0	0	0	0	0	94.22942113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34222639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.566063297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_216_length_1091_cov_8.584453_g212_i0	species:Lacticaseibacillus	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Colunavirus"	0	0	0	0	117.2670346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
