	FD21772173	FD21772179	FD21772189	FD21772205	FD21772244	FD21772261	FD21772298	FD21772337	FD21772351	FD21772578	FD21772697	FD21772699	FD21772702	FD21772766	FD21772802	FD21772880	FD21772908	FD21772934	FD21773059	FD21773106	FD21773116	FD21773174	FD21773221	FD21773259	FD21773309	FD21773313	FD21773369	FD21773537	FD21773589	FD21773630	FD21773653	FD21773675	FD21773737	FD21773746	FD21773783	FD21773819	FD21773832	FD21773841	FD21773846	FD21773847	FD21773965	FD21774021	FD21774042	FD21774045	FD21774113	FD21774123	FD21774318	FD21774401	FD21774408	FD21774415	FD21774498	FD21774517	FD21774522	FD21774524	FD21774545	FD21774702	FD21774708	FD21774709	FD21774719	FD21774760	FD21774779	FD21774818	FD21771986	FD21772050	FD21772081	FD21772250	FD21772292	FD21772346	FD21772347	FD21772392	FD21772426	FD21772472	FD21772506	FD21772806	FD21772808	FD21772863	FD21772902	FD21772906	FD21772910	FD21772976	FD21773016	FD21773025	FD21773044	FD21773104	FD21773140	FD21773306	FD21773308	FD21773335	FD21773336	FD21773352	FD21773450	FD21773461	FD21773511	FD21773545	FD21773644	FD21773669	FD21773744	FD21773752	FD21773775	FD21773858	FD21773873	FD21773934	FD21773988	FD21774007	FD21774037	FD21774064	FD21774070	FD21774163	FD21774168	FD21774169	FD21774233	FD21774370	FD21774444	FD21774492	FD21774523	FD21774611	FD21774623	FD21774626	FD21774642	FD21774681	FD21774695	FD21774821
Ralstonia_uncl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6992.412694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium_ruizarguesonis	0	0	0	0	0	0	0	0	0	0	0	0	39.99412225	0	0	5.099928527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.47525985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodobacter_flavimaris	0	6.581389772	15.85780559	112.073512	48.92993563	11.08073007	74.72089855	26.44256556	154.6665846	147.4431488	137.4371963	8.586490898	0	0	1.225709313	3.201431107	0	116.9609862	47.54073764	0	11.25811446	47.12764506	155.5016649	0	214.7348627	2.725777931	1.273028424	5.602454432	104.4667277	0	42.34221732	27.24904635	111.1655698	107.090639	0	0	10.46174977	130.5380255	0	19.86453302	0	44.38499086	132.9926856	2.251291764	22.1734967	17.79004532	40.44956415	94.56257559	0	51.02810664	93.292589	1091.03037	11.85315485	81.48306926	17.40072278	0	23.89555319	110.4501725	49.78492202	81.21146977	40.77826496	0	11.11381641	183.7948923	309.8363414	5.476639013	41.6107796	186.5669924	0	34.49410645	0	12.99794168	7.426447636	9.616802506	5.81750125	0	0	0	0	0	1.894909361	36.88018391	67.79641979	137.4665354	3.865098215	21.84364654	18.08008055	21.0637295	66.67632919	42.78598719	30.86088406	6.578984377	49.02322093	0	103.7744116	25.4186837	2.387651055	5.951021761	10.7347014	263.5347601	1.793178021	11.07144175	28.75143182	370.9111677	0	183.7432619	8.163148533	3.643046903	86.47571953	257.8610809	11.85977629	0	217.8674799	68.55711104	0	188.3422985	65.11343802	115.3981167	26.09440182	30.1917512	173.9146693	36.4814899
Riemerella_anatipestifer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.9233285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseovarius_sp._EGI_FJ00037	59.65327571	35.65885676	245.099529	151.2527197	89.71628435	146.793207	148.7341372	46.26690253	278.5458512	37.07688106	48.83094041	70.16723304	91.31986426	17.33911091	3.17939464	6.015179262	0	579.926807	23.26907438	0	33.5929522	62.44219511	115.0160895	0	356.6401395	8.503044858	98.77367329	19.17117891	68.91218008	0	71.01237146	81.5121393	390.2427209	263.9567705	106.0615445	0	20.74645678	78.03163939	175.3655514	44.8718136	226.0929196	30.6763921	517.0120032	27.07934068	123.3775306	8.869264872	100.429285	78.46930861	77.00651249	356.162393	588.5892916	263.5413567	77.55833855	98.46749748	0	377.6564671	54.69121864	62.48070127	156.0258226	94.31817222	292.6162477	126.7315651	46.51585373	435.6882547	301.0922551	103.2697995	168.567692	188.2804224	120.1307984	92.20884443	62.65712841	111.6069103	97.04586471	36.69988309	7.350003358	25.84876287	87.74732238	0	0	101.0861014	35.14544728	105.7672952	86.14996488	236.4878517	65.22963447	47.09318193	73.81489086	31.20942573	43.53838779	49.21218974	88.67099046	127.2792467	91.88802716	3.027934341	170.8395829	114.1361371	475.3200206	6.976841564	27.21780985	174.6513274	11.89387352	24.79531817	30.40447807	4608.214593	156.1786459	70.64259253	136.2141897	22.04948752	176.7870583	768.7374079	872.5349604	0	662.575299	385.9054422	452.0514661	349.1966022	144.9213952	162.6613926	80.66343806	124.5348754	227.2376814	19.84656705
Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062.463748	0	0	0	0	0	0	0	0	0	0	0.965323318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.995325235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.040033265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347207351	0	0	0	0	4.053224296	0	0	0	0	0
Rothia_sp._HMSC065C03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.04713869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia_uncl	0	94.56795474	0	0	358.4778393	0	0	0	0	0	0	35.04334792	0	0	8807.253495	0.758859053	137.9124106	0	0	139.8922043	0	12.0704057	69.12716094	0	0	1446.916548	0	5.150260039	74.55300506	0	0	0	0	0	150.0848403	0	103.8079096	0	0	0	74.51334932	33.02277646	0	34.89493372	0	0	0	0	0	0	9.186362679	0	4.312773076	0	0	0	0	0	0	0	0	944.0854779	0	0	5.239533741	0	0	0	174.698623	0	0	0	45.73467823	0	0	6.648291542	1.496398782	11.09059004	0	0	0	0	56.87480691	0	0	0	0	0	8.318224438	0	0	0	31.82223112	43.10052093	0	0	0	6.329763978	0	2.398382535	0	0	0	0	0	0	27.39541292	0	0	0	0	69.15061441	202.3806761	0	0	0	1805.37285	18.1278069	0	0	0	0.041613122
Saccharospirillum_mangrovi	221.3327501	9.237211292	375.6514119	12.45781112	170.0731623	221.9801013	117.9662766	116.7067548	63.51272078	152.0401334	640.8159558	98.33734444	147.179466	8.72005772	27.53044936	10.74346221	0	76.04561562	25.22620022	82.07110257	127.8447145	21.09212121	53.0511996	0	310.9935248	5.842758998	267.7149801	9.857049821	100.783704	88.13049329	37.40742588	43.4008958	1683.097093	122.2510609	229.4968954	174.9134587	64.73375711	77.48738974	2704.075953	78.65992486	182.4916001	41.01926989	175.8881614	2.898261828	221.1031363	125.4188185	60.75742828	1048.798654	77.60726522	1331.801561	297.0591487	1706.167725	40.49276147	70.46347338	4.830434131	256.8564698	148.8118219	224.6039808	105.1838052	417.1048877	340.1346866	291.4132233	17.56803722	48.90148153	475.08556	948.4681606	67.23725894	316.4554633	0	47.99265521	36.0126408	392.710979	31.82199868	22.19171446	7.620834785	26.30581369	21.2791349	2.710734022	0	40.669981	28.30792253	36.32407471	165.1179452	120.3325587	7.596902549	24.65266776	643.1257002	9.627513185	92.03580245	88.31572007	33.76503444	78.65155172	168.6553465	0	90.97162985	26.69243556	78.77915685	2.571407123	19.19886033	81.40318105	3.235313834	21.69974935	186.2579296	2182.761487	3373.587443	573.7839825	37.49115389	263.8632273	61.60002183	1049.229674	738.7978724	1.048701036	525.8281616	147.4646918	0	204.6762764	336.1422772	131.7925037	146.4225339	52.01834395	186.509625	593.4377708
Saezia_sanguinis	0.594684414	0.62209645	0	8.235864229	159.8381628	0	6.800764287	13.40394604	9.345452073	5.174679884	1019.128667	2.767579892	32.79639878	1275.102777	0	1.375062013	689.1019947	20.17840071	1.271785868	1264.04681	27.1075215	12.92114162	201.4741937	199.5324558	1062.08099	3.783633663	8.405228057	2.87154523	7.833230621	3596.699677	8.702540138	21.23965551	2.375976791	42.49233559	121.4226966	0	12.38474687	11.64587052	0	10.72691069	1192.431929	29.33412	59.94694722	0.131482682	0	31.85286685	9.110747744	68.96021086	0	22.11075258	147.5254234	7.887301318	285.6343357	33.44833874	385.471464	0	29.10995542	19.73698792	36.80699438	2.148780103	19.99936882	93.32681752	50.95194232	2.086405924	176.9402989	9.21485277	742.4186625	12.5219598	2367.895597	8.506541017	71.03802289	242.82091	22.76975275	259.6159334	17.97918608	8969.836363	38.67499446	12.17409001	0	343.4791993	180.617763	648.5196388	18.03646599	25.7822879	53.03622466	7.943152711	329.933295	14.33672053	15.58697827	12.35302815	208.8176102	72.52965079	4.303558181	24.32402415	31.21277945	46.61069838	450.2060948	0	8.531059837	159.0543957	9.779512821	7.08483043	4.154439589	0	0	202.2131386	100.1940919	1442.995724	9.965460312	18.35219731	32.84752391	225.4668913	22.83188417	68.97046865	0	167.141512	11963.07284	1.227137005	171.9853807	110.9505856	79.25515823	25.83263016
Salmonella_enterica	0	0	16.2380887	20.65842539	32.18552139	0	22.25048272	0	154.9391034	0	0	0	105.8755644	50.25708726	0	1.928282112	0	5.868747011	1.778768571	0	9.780322188	1.762865548	0.992178496	0	47.33553491	3.360806699	0.977667513	0	28.13248725	0	0.344914997	8.817993221	0	30.45961029	0	0	0	1.885491209	0	6.084683453	26.88517253	1.628478869	22.48905573	29.19062689	90.82094093	0	10.396157	0	0	168.5436744	42.97678106	0	4.429583987	10.72955608	0	0	2.215362156	0	41.14749744	0	0	0	0	7.183543084	10.51830852	0	0.799984099	0	0	10.60577791	0	0	1.108514742	6.078509814	0.590952751	0	0	0	0	0	31.04561333	0.995339345	0	3.560808289	0	5.079421941	0	4.984018413	11.07895515	0	2.420827631	0	12.24151759	0	0	11.8721293	4.889817749	0	0.597653868	9.714311993	0	0.295452267	1.936852935	44.09871863	0	0	0.924623583	0	14.26901378	0	0	0	80.1332304	0	0	47.40701602	0	24.08464819	0	19.31156956	0	0
Salmonella_sp._S146_54837	1803.852639	220.7865792	1214.289457	477.5868958	561.0031131	1360.516097	620.8165218	1188.792612	1127.579559	1090.738293	296.7632147	672.2544481	922.0471589	8.232501789	92.55719939	72.04568819	0	890.4265006	510.0201573	52.71795176	640.6587614	148.8153935	65.19929866	144.843706	213.6023032	24.70347193	485.1596566	76.77512521	1190.566643	51.69713955	218.1857653	151.0080514	3105.646156	462.9832426	1294.90355	1155.930522	358.71039	244.1572991	4695.192162	557.6621225	124.4130105	149.8261368	348.9804452	60.2504781	312.420707	1592.131751	623.7377201	1949.618297	1623.432905	3211.184729	828.2362001	2413.132612	68.59536177	1041.778513	13.68106459	1208.007664	554.6656135	1212.953271	507.6370293	1220.545959	1715.215439	1072.224959	274.848603	456.3779172	1324.593998	2172.757395	618.4375527	1783.991148	228.1494173	750.0243733	16.99955088	1076.262528	65.74854049	216.2119007	39.9471694	12.2728315	45.57318807	0	0	903.8873366	26.6989429	244.6279553	736.9001163	914.6463385	20.90467556	353.2197176	906.7687498	126.8214911	470.8169702	1025.08963	150.2044774	495.6633696	1020.44128	17.25173223	896.8355432	99.11934002	915.581978	7.79614595	71.64153613	303.2272181	12.12107416	82.10582581	1783.009567	10958.51677	6189.214204	506.726516	182.117148	521.9523965	541.9144321	2562.255961	2982.91334	0.336813866	1271.928991	233.399915	68.98860596	1720.052484	323.604304	774.7844355	1259.343452	197.4668804	1241.58609	2915.916764
