	Host	TYPE	Lineage	FD21771986	FD21772039	FD21772049	FD21772050	FD21772081	FD21772084	FD21772128	FD21772138	FD21772173	FD21772179	FD21772189	FD21772250	FD21772261	FD21772292	FD21772298	FD21772311	FD21772337	FD21772347	FD21772351	FD21772426	FD21772472	FD21772488	FD21772517	FD21772578	FD21772584	FD21772699	FD21772702	FD21772752	FD21772778	FD21772795	FD21772802	FD21772808	FD21772813	FD21772863	FD21772908	FD21772910	FD21772934	FD21772937	FD21772947	FD21772976	FD21773016	FD21773025	FD21773037	FD21773044	FD21773059	FD21773063	FD21773095	FD21773104	FD21773106	FD21773116	FD21773158	FD21773174	FD21773200	FD21773221	FD21773259	FD21773306	FD21773313	FD21773335	FD21773336	FD21773348	FD21773352	FD21773362	FD21773369	FD21773436	FD21773511	FD21773537	FD21773545	FD21773589	FD21773609	FD21773630	FD21773644	FD21773651	FD21773653	FD21773669	FD21773675	FD21773737	FD21773746	FD21773752	FD21773765	FD21773775	FD21773783	FD21773800	FD21773803	FD21773819	FD21773823	FD21773832	FD21773840	FD21773841	FD21773846	FD21773847	FD21773869	FD21773873	FD21773312	FD21773956	FD21773958	FD21773965	FD21774021	FD21774041	FD21774042	FD21774045	FD21774064	FD21774113	FD21774123	FD21774168	FD21774233	FD21774281	FD21774318	FD21774370	FD21774401	FD21774415	FD21774444	FD21774445	FD21774681	FD21774468	FD21774498	FD21774517	FD21774522	FD21774523	FD21774524	FD21774545	FD21774611	FD21774628	FD21774642	FD21774674	FD21774695	FD21774702	FD21774708	FD21774709	FD21774719	FD21774746	FD21774760	FD21774779	FD21774818
NODE_39_length_807_cov_7.461436	species:Escherichia	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Peduoviridae;genus:Xuanwuvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.107001998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_39_length_926_cov_4.043628	species:Actinomyces	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Amigovirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.35090377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911.723711	0	253.0059212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_390_length_556_cov_2.526946	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Drexlerviridae"	0	0	0	0	1008.261852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2683.555486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.1699588	0	0	0	0	0	0	0	26.79938694	0	109.4412452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.1895112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.31394314	0	0	6083.409427	0	0	887.9213468	0	114.8947131	0	0	0	0	46.56708936	0	0	0	0	0	0	0	0	0	0	0	0	0	765.0981836	0	0	0	0	266.9680328	0	0	0	0	0	0	0	0	0	0	0	0	0	124.9374491	0	0	0	0	0	0	0	0
NODE_390_length_574_cov_5.080925	species:Anoxybacillus	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Tandoganvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.9210825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.763513497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.6072786	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_391_length_513_cov_1.430131	species:Escherichia	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;subfamily:Hendrixvirinae;genus:Wongtaivirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.29792087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_391_length_816_cov_3.810775	species:Escherichia	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Peduoviridae;genus:Wadgaonvirus"	0	0	0	0	0	0	0	0	0	0	0	388.162387	0	0	0	0	0	0	0	0	0	87.39124987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324.1676289	0	0	0	0	0	0	0	0	0	0	31.3713703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.85399622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.40022247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.9137962	0	0	0	0	0	0	0	0	0	0	0	0	0	26.99746418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.37827209
NODE_392_length_585_cov_2.511321	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;subfamily:Deejayvirinae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.02468764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_392_length_603_cov_3.569343	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.723380713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627.5383928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570.6072231	0	0	0	0	0	0
NODE_392_length_780_cov_4.451034	species:Acanthamoeba	-	"superkingdom:Viruses;genus:Pandoravirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_393_length_937_cov_3.625850	genus:Chlorella	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Algavirales;family:Phycodnaviridae;genus:Chlorovirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.1351835	0	0	0	0	0	0	0	0	0	0	0	17.74511966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_394_length_683_cov_2.773885	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.846213884	0	0	0	0	0	0	0	0	0	58.1245695	0	0	0	0	0	0	0	0	0	0	89.41256715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_394_length_700_cov_3.531783	species:Atopobium	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Lentavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139.438826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236.3040534	0	0	0	0	0	0	49.90642545	0	0	0	11.3792764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_395_length_1268_cov_4.178071	species:Neisseria	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.2176149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_395_length_902_cov_3.996458	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.592241971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.717060254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.4542691	0	0	0	0	0	0	0	0	0	0	0	0	0	314.5334468	0	0	0	95.0420226	0	0	0	0	0	0
NODE_396_length_567_cov_3.201172	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	2067.471947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.47926672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.934131643	17.50400395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.9744977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.30766558	0	0	0
NODE_396_length_602_cov_4.104205	species:Fusobacterium	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Latrobevirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.283310209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.232217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.495443102	0	0	0	0	0	0	58.03072727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_396_length_680_cov_10.444800	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_396_length_680_cov_2.497600	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	103.1629769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.93504375	0	0	0	0	0	0	97.30166903	0	0	0	0	0	0	0	0	0	0	39.04653668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_397_length_1650_cov_29.724138	species:Staphylococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Coventryvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_397_length_509_cov_2.418502	species:Homo	-	"superkingdom:Viruses;family:Anelloviridae;genus:Gammatorquevirus"	0	0	0	0	0	0	0	2205.133965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246.533515	0	3180.366024	0	0	0	0	0	0	0	0	0	2798.627553	0	0	0	0	0	1006.344752	0	0	0	0	0	68.5546441	0	8.551676666	0	0	0	0	0	0	0	0	0	689.3058449	0	0	2230.288708	0	0	0	0	0	0	0	0	233.5238966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.1263969	0	0	0	0	0	0	0	0	359.6917873	0	0	102.3476654	0	0	0	0	162.9911906	0	0	0	0	0	0	0	0	0	0	0	19.27985537	0	0	0
NODE_398_length_691_cov_5.820755	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556.4642411	0	1.503905311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.17312823	469.1883665	0	0	57.15778676	730.1604455	0	0	0	0	0	0	13.44873477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.460710003	0	0	0	0	0	0	152.7848398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_399_length_1261_cov_3.808458	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.9964111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.105602295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.06920075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_399_length_1606_cov_14.791747	species:Priestia	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Donellivirus"	82.62938586	0	564.5721625	331.7147517	241.7155194	0	686.0357172	0	1008.761338	247.1386956	299.0449261	0	1104.348358	85.81758317	924.4053576	990.36863	0	565.0921937	89.31362755	924.9015232	0	43.62315424	1.095034306	436.1147655	3.086562653	320.8228701	327.9241721	0	33.78540884	447.0617262	0	0.174705181	356.4507088	0	1.119858282	1041.482377	99.42843401	15.79932373	0	69.24723638	0	18.00140099	0	0	8.008799667	127.2087785	0	40.05482552	0	317.7453086	0	0	1311.964953	0	0	25.9247845	5.24201606	9.066240748	27.14990479	20.62494695	360.7417538	216.5043542	924.9630069	26.84484853	2587.410843	9.915173186	0	125.2246645	160.3000983	24.54336342	0	0	0	18.24002704	9.255477445	1459.075955	0	0	1.305962491	170.2653526	1987.5903	0	190.1715422	361.4033788	706.0050173	1009.671726	94.38542814	0	895.5498581	12.74549847	621.2674374	0	0	210.8296887	0	113.1770622	64.66319883	0	42.12685727	0	736.0988349	2125.18347	174.3835067	97.43952008	929.9632489	199.4861334	167.9145889	0	654.4159228	940.6386936	138.2110435	0	18.63829347	113.1653479	0	1716.871243	9.959377812	1128.109395	548.6398769	0	139.5324122	824.0445937	0	0	0	1159.23278	0	255.6081611	0	0	60.59693543	0	718.3301679
NODE_4_length_1075_cov_10.143137	genus:Homo	-	"superkingdom:Viruses;family:Anelloviridae;genus:Alphatorquevirus"	0	0	0	0	0	0	0	195.7697422	0	1756.870348	3728.387007	0	0	0	0	0	585.0519234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236.0876499	0	0	0	0	0	0	0	0	0	0	0	0	1393.13249	544.1547576	0	351.9451959	0	476.4925384	0	0	0	0	0	0	36.36268518	0	0	0	0	0	0	0	0	0	0	0	0	0	469.3403421	555.0313593	0	0	0	0	0	0	0	0	0	0	0	0	22527.78198	0	2280.626734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.21960357	0	0	0	0	0	0	0	0	0	0	0	0	0	7.015857592	0	0	120.1695592	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4_length_1260_cov_5.640664	genus:Homo	-	"superkingdom:Viruses;family:Anelloviridae;genus:Alphatorquevirus"	0	0	0	0	0	0	0	1113.505147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4028.47974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347.173588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4_length_1276_cov_13.017199	genus:Micropogonias	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Pimascovirales;family:Iridoviridae;subfamily:Alphairidovirinae;genus:Lymphocystivirus"	3640.389718	355.4484073	27699.92736	23926.22991	11762.15119	64262.4574	14589.38356	308.4828131	4465.303151	19193.3823	53223.82836	100773.4143	0	9358.31551	68323.51441	19739.69798	66335.11432	26098.1491	17892.03079	0	69691.11622	8644.809338	142.0786659	20981.37735	2083.197926	20183.43739	45994.45382	28737.9615	6810.648353	788.3374865	29935.95436	8505.112067	15097.96496	20709.13978	312.6011373	0	2467.962442	3541.233958	40702.85024	55404.58777	10737.08846	2542.464663	74021.79285	70042.53492	23266.15846	5354.805735	4343.788475	7050.243149	14828.94856	31239.35225	54398.12084	35317.24576	4302.056187	9885.295662	0	523.492841	431.9603538	445.6152814	3246.959374	5476.510318	46185.59088	44699.26946	51435.92901	3629.244137	13737.86726	491.4842221	724.7974552	9231.730404	43545.2169	14886.67439	27574.23042	55566.57015	8943.655581	3544.45423	7893.239146	0	10921.57664	240.1647612	358.9566876	19370.71978	34397.80968	34815.61043	46639.55261	36651.54739	28580.13022	71940.24643	18084.7313	9030.795356	82926.18886	3347.724794	116271.5262	2374.845635	53605.45004	56645.24121	479.292878	9457.531618	3675.701675	8060.819388	22702.75769	0	58216.56828	46632.76052	73839.40973	3559.306966	119525.9883	34489.62294	52367.15124	42.61734453	68203.26834	30326.52948	27217.34501	13425.98272	2042.634711	2952.686355	24260.76645	5504.627215	5417.802605	0	11759.71471	4396.314834	38769.30642	75484.09992	23167.8699	721.5257667	103872.0216	14675.61634	29232.29151	4771.966948	91230.60847	1532.176016	2610.524816	83302.0398	46000.65563
NODE_4_length_1297_cov_6.372786	species:Neisseria	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.237370045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13792.58392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.68010898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4_length_14257_cov_32.548162	species:Actinomyces	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.780137642	0	0	885.5455866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.241675076	0	0	0	0	0	0	0	4.703029595	0	0	0.039754755	0	0	0	0	0	0	0	0	0	0	0	227.3565239	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4_length_14265_cov_33.606756	species:Prevotella	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043622473	0	0	0	0	0	0	0	0	0	201.0652617	0	0	0	0	0	0	0	0	0	0	1179.697211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.741022491	0	0	0	0	0	0	6.840389939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4_length_1453_cov_5.942060	genus:Homo	-	"superkingdom:Viruses;family:Anelloviridae;genus:Alphatorquevirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3219.344905	0	69.86764588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.190672341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4_length_1569_cov_5.404227	species:Atopobium	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	9.123488072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.1500801	0	0	0	0	0	0	4.636322492	0	0	0	0	0	0	0	0	0	260.3193859	0	0	0	636.584728	0	0	762.5307634	0	0	0	4.765680667	540.0687467	29.59203517	0	0	0	0	0	0	0	149.0397442	0	0	0	0	0	0	0	0	0	0	0	0	3.699793515	0	0	0	20742.11517	0	62.74351543	438.7942373	0	0	0	0	0	0	0	0	0	0	0	1112.229382	0	0	0	0	0	0	0	0	4411.615108	0	0	0	0	0	0	21.61163167	0	0	0	0	0	81.54930967	0	0	0	0	0	0	73.09882208	0	326.8454511	0	0	0	0
NODE_4_length_1636_cov_8.094877	species:Propionibacterium	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Pulverervirus"	0	0	0	0	1382.209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8652.997332	0	0	0	0	0	0	0	0	0	12.04286654	0	0	0	0	0	105.6948984	0	0	0	0	0	0	0	0	0	735.1574061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1496.416844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6195.639434	0	0	1628.403942	0	9.451476762	0	0	0	0	57.09817204	243.8985019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1078.341829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
